date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:21:01	57600/57600	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Jul%202020%2016:21:01%20GMT	https://mogihomnay.com/amp/giai-ma-giac-mo/mo-thay-nhim-danh-de-con-gi-nam-mo-thay-nhim-la-diem-gi.html	C:/xampp/htdocs/gmgm/gmgm/mogihomnay.com/amp/giai-ma-giac-mo/mo-thay-nhim-danh-de-con-gi-nam-mo-thay-nhim-la-diem-gi.html	(from https://mogihomnay.com/giai-ma-giac-mo/mo-thay-nhim-danh-de-con-gi-nam-mo-thay-nhim-la-diem-gi.html)
23:21:02	146701/146701	---M--	200	added ('OK')	image/jpeg	etag:%225eb8d957-23d0d%22	https://mogihomnay.com/images/2020/05/11/NY/mo-thay-nhim-la-diem-gi.jpg	C:/xampp/htdocs/gmgm/gmgm/mogihomnay.com/images/2020/05/11/NY/mo-thay-nhim-la-diem-gi.jpg	(from https://mogihomnay.com/giai-ma-giac-mo/mo-thay-nhim-danh-de-con-gi-nam-mo-thay-nhim-la-diem-gi.html)
23:21:03	218460/218460	---M--	200	added ('OK')	image/jpeg	etag:%225eb8d957-3555c%22	https://mogihomnay.com/images/2020/05/11/NY/mo-thay-nhim-danh-con-gi-nam-mo-thay-nhim-la-diem-gi.jpg	C:/xampp/htdocs/gmgm/gmgm/mogihomnay.com/images/2020/05/11/NY/mo-thay-nhim-danh-con-gi-nam-mo-thay-nhim-la-diem-gi.jpg	(from https://mogihomnay.com/giai-ma-giac-mo/mo-thay-nhim-danh-de-con-gi-nam-mo-thay-nhim-la-diem-gi.html)
23:21:04	198502/198502	---M--	200	added ('OK')	image/jpeg	etag:%225eb8d957-30766%22	https://mogihomnay.com/images/2020/05/11/NY/mo-thay-nhim-danh-con-gi.jpg	C:/xampp/htdocs/gmgm/gmgm/mogihomnay.com/images/2020/05/11/NY/mo-thay-nhim-danh-con-gi.jpg	(from https://mogihomnay.com/giai-ma-giac-mo/mo-thay-nhim-danh-de-con-gi-nam-mo-thay-nhim-la-diem-gi.html)
23:21:04	58757/58757	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Jul%202020%2016:21:04%20GMT	https://mogihomnay.com/amp/giai-ma-giac-mo/mo-thay-oc-danh-con-gi-nam-mo-thay-con-oc-la-diem-gi.html	C:/xampp/htdocs/gmgm/gmgm/mogihomnay.com/amp/giai-ma-giac-mo/mo-thay-oc-danh-con-gi-nam-mo-thay-con-oc-la-diem-gi.html	(from https://mogihomnay.com/giai-ma-giac-mo/mo-thay-oc-danh-con-gi-nam-mo-thay-con-oc-la-diem-gi.html)
23:21:05	172751/172751	---M--	200	added ('OK')	image/jpeg	etag:%225eb51ba3-2a2cf%22	https://mogihomnay.com/images/2020/05/08/GY/mo-thay-oc-danh-con-gi-nam-mo-thay-oc-diem-gi.jpg	C:/xampp/htdocs/gmgm/gmgm/mogihomnay.com/images/2020/05/08/GY/mo-thay-oc-danh-con-gi-nam-mo-thay-oc-diem-gi.jpg	(from https://mogihomnay.com/giai-ma-giac-mo/mo-thay-oc-danh-con-gi-nam-mo-thay-con-oc-la-diem-gi.html)
23:21:07	135026/135026	---M--	200	added ('OK')	image/jpeg	etag:%225eb51ba3-20f72%22	https://mogihomnay.com/images/2020/05/08/GY/nam-mo-thay-oc-la-diem-gi.jpg	C:/xampp/htdocs/gmgm/gmgm/mogihomnay.com/images/2020/05/08/GY/nam-mo-thay-oc-la-diem-gi.jpg	(from https://mogihomnay.com/giai-ma-giac-mo/mo-thay-oc-danh-con-gi-nam-mo-thay-con-oc-la-diem-gi.html)
23:21:07	155757/155757	---M--	200	added ('OK')	image/jpeg	etag:%225eb51ba3-2606d%22	https://mogihomnay.com/images/2020/05/08/GY/mo-thay-oc-danh-so-gi.jpg	C:/xampp/htdocs/gmgm/gmgm/mogihomnay.com/images/2020/05/08/GY/mo-thay-oc-danh-so-gi.jpg	(from https://mogihomnay.com/giai-ma-giac-mo/mo-thay-oc-danh-con-gi-nam-mo-thay-con-oc-la-diem-gi.html)
23:21:07	150760/150760	---M--	200	added ('OK')	image/jpeg	etag:%225eb51ba3-24ce8%22	https://mogihomnay.com/images/2020/05/08/GY/mo-thay-oc-sen.jpg	C:/xampp/htdocs/gmgm/gmgm/mogihomnay.com/images/2020/05/08/GY/mo-thay-oc-sen.jpg	(from https://mogihomnay.com/giai-ma-giac-mo/mo-thay-oc-danh-con-gi-nam-mo-thay-con-oc-la-diem-gi.html)
23:21:07	149705/149705	---M--	200	added ('OK')	image/jpeg	etag:%225eb3beed-248c9%22	https://mogihomnay.com/images/2020/05/07/Ei/mo-thay-cat-toc-danh-con-gi-mo-cat-toc-la-diem-gi.jpg	C:/xampp/htdocs/gmgm/gmgm/mogihomnay.com/images/2020/05/07/Ei/mo-thay-cat-toc-danh-con-gi-mo-cat-toc-la-diem-gi.jpg	(from https://mogihomnay.com/giai-ma-giac-mo/nam-mo-thay-cat-toc-danh-con-gi-giai-ma-giac-mo-cat-toc.html)
